order,respPRA.keys,respPRA.corr,respPRA.rt,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_practice.ran,word,parola,letterColor,corrAns,congruent,participant,session,gender (m/f),rep,practice,date,expName,psychopyVersion,OS,frameRate,respENG.keys,respENG.corr,respENG.rt,loop_Eng.thisRepN,loop_Eng.thisTrialN,loop_Eng.thisN,loop_Eng.thisIndex,loop_Eng.ran,loop_break.thisRepN,loop_break.thisTrialN,loop_break.thisN,loop_break.thisIndex,loop_break.ran,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,respITA.keys,respITA.corr,respITA.rt,loop_Ita.thisRepN,loop_Ita.thisTrialN,loop_Ita.thisN,loop_Ita.thisIndex,loop_Ita.ran
ENG_ENG,down,1,0.605,1,4,10,1,1,red,rosso,green,down,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG_ENG,down,1,0.61,1,5,11,2,1,green,verde,green,down,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG_ENG,down,1,0.461,2,0,12,2,1,green,verde,green,down,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG_ENG,left,1,0.574,2,1,13,0,1,red,rosso,red,left,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG_ENG,right,1,0.677,2,2,14,3,1,green,verde,blue,right,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG_ENG,left,1,0.656,2,3,15,5,1,blue,blu,red,left,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG_ENG,down,1,0.64,2,4,16,1,1,red,rosso,green,down,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG_ENG,right,1,0.572,2,5,17,4,1,blue,blu,blue,right,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,red,rosso,red,left,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,left,1,0.716,0,0,0,0,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,red,rosso,green,down,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,down,1,0.688,0,1,1,1,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,blue,blu,blue,right,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,right,1,0.43,0,2,2,4,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,green,verde,blue,right,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,right,1,0.553,0,3,3,3,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,green,verde,green,down,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,down,1,0.512,0,4,4,2,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,blue,blu,red,left,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,left,1,0.473,0,5,5,5,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,green,verde,blue,right,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,right,1,0.543,1,0,6,3,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,blue,blu,red,left,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,left,1,0.494,1,1,7,5,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,blue,blu,blue,right,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,right,1,0.845,1,2,8,4,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,green,verde,green,down,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,down,1,0.479,1,3,9,2,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,red,rosso,red,left,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,left,1,0.525,1,4,10,0,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,red,rosso,green,down,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,down,1,0.45,1,5,11,1,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,red,rosso,green,down,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,down,1,0.705,2,0,12,1,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,green,verde,blue,right,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,right,1,0.456,2,1,13,3,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,blue,blu,red,left,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,left,1,0.442,2,2,14,5,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,blue,blu,blue,right,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,right,1,0.454,2,3,15,4,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,red,rosso,red,left,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,left,1,0.561,2,4,16,0,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,green,verde,green,down,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,down,1,0.546,2,5,17,2,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,blue,blu,blue,right,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,right,1,0.513,3,0,18,4,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,blue,blu,red,left,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,left,1,0.578,3,1,19,5,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,red,rosso,green,down,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,down,1,0.559,3,2,20,1,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,green,verde,green,down,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,down,1,0.511,3,3,21,2,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,red,rosso,red,left,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,left,1,0.494,3,4,22,0,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,green,verde,blue,right,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,right,1,0.513,3,5,23,3,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,red,rosso,green,down,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,down,1,0.488,4,0,24,1,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,green,verde,blue,right,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,right,1,0.511,4,1,25,3,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,blue,blu,red,left,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,left,1,0.504,4,2,26,5,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,red,rosso,red,left,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,left,1,0.795,4,3,27,0,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,green,verde,green,down,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,down,1,0.532,4,4,28,2,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,blue,blu,blue,right,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,right,1,0.471,4,5,29,4,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,blue,blu,blue,right,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,right,1,0.489,5,0,30,4,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,red,rosso,green,down,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,down,1,0.59,5,1,31,1,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,red,rosso,red,left,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,left,1,0.544,5,2,32,0,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,blue,blu,red,left,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,left,1,0.495,5,3,33,5,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,green,verde,blue,right,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,right,1,0.487,5,4,34,3,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,green,verde,green,down,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,down,1,0.504,5,5,35,2,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,blue,blu,blue,right,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,right,1,0.472,6,0,36,4,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,red,rosso,red,left,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,left,1,0.522,6,1,37,0,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,red,rosso,green,down,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,down,1,0.455,6,2,38,1,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,blue,blu,red,left,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,left,1,0.454,6,3,39,5,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,green,verde,blue,right,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,right,1,0.511,6,4,40,3,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,green,verde,green,down,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,down,1,0.427,6,5,41,2,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,green,verde,green,down,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,down,1,0.462,7,0,42,2,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,red,rosso,green,down,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,down,1,0.557,7,1,43,1,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,red,rosso,red,left,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,left,1,0.44,7,2,44,0,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,green,verde,blue,right,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,right,1,0.444,7,3,45,3,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,blue,blu,blue,right,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,right,1,0.448,7,4,46,4,1,,,,,,,,,,,,,,,,,,
ENG_ITA,,,,,,,,,blue,blu,red,left,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,left,1,0.437,7,5,47,5,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,
ENG_ITA,,,,,,,,,blue,blu,red,left,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,left,1,0.787,0,0,0,5,1
ENG_ITA,,,,,,,,,green,verde,green,down,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,down,1,0.655,0,1,1,2,1
ENG_ITA,,,,,,,,,green,verde,blue,right,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,right,1,0.594,0,2,2,3,1
ENG_ITA,,,,,,,,,blue,blu,blue,right,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,right,1,0.475,0,3,3,4,1
ENG_ITA,,,,,,,,,red,rosso,red,left,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,left,1,0.571,0,4,4,0,1
ENG_ITA,,,,,,,,,red,rosso,green,down,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,down,1,0.738,0,5,5,1,1
ENG_ITA,,,,,,,,,blue,blu,red,left,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,left,1,0.478,1,0,6,5,1
ENG_ITA,,,,,,,,,red,rosso,green,down,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,down,1,0.855,1,1,7,1,1
ENG_ITA,,,,,,,,,blue,blu,blue,right,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,right,1,0.428,1,2,8,4,1
ENG_ITA,,,,,,,,,green,verde,blue,right,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,right,1,0.493,1,3,9,3,1
ENG_ITA,,,,,,,,,green,verde,green,down,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,down,1,0.51,1,4,10,2,1
ENG_ITA,,,,,,,,,red,rosso,red,left,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,left,1,0.388,1,5,11,0,1
ENG_ITA,,,,,,,,,green,verde,green,down,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,down,1,0.822,2,0,12,2,1
ENG_ITA,,,,,,,,,blue,blu,blue,right,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,right,1,0.483,2,1,13,4,1
ENG_ITA,,,,,,,,,red,rosso,green,down,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,down,1,0.756,2,2,14,1,1
ENG_ITA,,,,,,,,,blue,blu,red,left,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,left,1,0.495,2,3,15,5,1
ENG_ITA,,,,,,,,,green,verde,blue,right,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,right,1,0.488,2,4,16,3,1
ENG_ITA,,,,,,,,,red,rosso,red,left,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,left,1,0.472,2,5,17,0,1
ENG_ITA,,,,,,,,,blue,blu,blue,right,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,right,1,0.455,3,0,18,4,1
ENG_ITA,,,,,,,,,red,rosso,red,left,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,left,1,0.543,3,1,19,0,1
ENG_ITA,,,,,,,,,blue,blu,red,left,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,left,1,0.524,3,2,20,5,1
ENG_ITA,,,,,,,,,green,verde,blue,right,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,right,1,0.504,3,3,21,3,1
ENG_ITA,,,,,,,,,green,verde,green,down,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,down,1,0.476,3,4,22,2,1
ENG_ITA,,,,,,,,,red,rosso,green,down,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,down,1,0.491,3,5,23,1,1
ENG_ITA,,,,,,,,,green,verde,blue,right,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,right,1,0.598,4,0,24,3,1
ENG_ITA,,,,,,,,,green,verde,green,down,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,down,1,0.726,4,1,25,2,1
ENG_ITA,,,,,,,,,blue,blu,red,left,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,left,1,0.422,4,2,26,5,1
ENG_ITA,,,,,,,,,blue,blu,blue,right,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,right,1,0.443,4,3,27,4,1
ENG_ITA,,,,,,,,,red,rosso,red,left,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,left,1,0.596,4,4,28,0,1
ENG_ITA,,,,,,,,,red,rosso,green,down,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,down,1,0.756,4,5,29,1,1
ENG_ITA,,,,,,,,,red,rosso,red,left,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,left,1,0.494,5,0,30,0,1
ENG_ITA,,,,,,,,,red,rosso,green,down,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,down,1,0.511,5,1,31,1,1
ENG_ITA,,,,,,,,,green,verde,blue,right,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,right,1,0.503,5,2,32,3,1
ENG_ITA,,,,,,,,,green,verde,green,down,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,down,1,0.649,5,3,33,2,1
ENG_ITA,,,,,,,,,blue,blu,blue,right,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,right,1,0.47,5,4,34,4,1
ENG_ITA,,,,,,,,,blue,blu,red,left,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,left,1,0.493,5,5,35,5,1
ENG_ITA,,,,,,,,,blue,blu,blue,right,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,right,1,0.414,6,0,36,4,1
ENG_ITA,,,,,,,,,red,rosso,red,left,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,left,1,0.444,6,1,37,0,1
ENG_ITA,,,,,,,,,green,verde,green,down,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,down,1,0.493,6,2,38,2,1
ENG_ITA,,,,,,,,,red,rosso,green,down,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,right,0,0.776,6,3,39,1,1
ENG_ITA,,,,,,,,,green,verde,blue,right,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,right,1,0.493,6,4,40,3,1
ENG_ITA,,,,,,,,,blue,blu,red,left,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,left,1,0.496,6,5,41,5,1
ENG_ITA,,,,,,,,,blue,blu,red,left,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,left,1,0.489,7,0,42,5,1
ENG_ITA,,,,,,,,,red,rosso,green,down,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,down,1,0.511,7,1,43,1,1
ENG_ITA,,,,,,,,,green,verde,green,down,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,down,1,0.445,7,2,44,2,1
ENG_ITA,,,,,,,,,green,verde,blue,right,0,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,right,1,0.49,7,3,45,3,1
ENG_ITA,,,,,,,,,red,rosso,red,left,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,left,1,0.379,7,4,46,0,1
ENG_ITA,,,,,,,,,blue,blu,blue,right,1,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,,,,,,right,1,0.463,7,5,47,4,1
,,,,,,,,,,,,,,11,001,M,8,3,2021-11-19_09h43.59.597,stroop,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,
